Afrika	África
Smog	Esmog
Aritmetička progresija	Progresión aritmética
Korveta	Corbeta
Ethelstan Slavni	Athelstan
Medici	Médici
1100te	Años 1100
Kijevska oblast	Óblast de Kiev
Balzamovo sirće	Aceto balsámico
FK Rubin Kazanj	FC Rubin Kazán
Džafer es-Sadik	Ya`far as-Sadiq
Hromatografija	Cromatografía
Neprekidna funkcija	Función continua
Panonija	Panonia
Zastava Jordana	Bandera de Jordania
Patogen	Agente biológico patógeno
Vektorska grafika	Gráfico vectorial
Šu	Shu (mitología)
Banat	Banato
Zigot	Cigoto
Ragnarok	Ragnarök
Zigurat	Zigurat
Konfederacija	Confederación
Boris Godunov	Borís Godunov
Jahta	Yate
Papinska država	Estados Pontificios
Sinusni teorem	Teorema del seno
Marija Ana Austrijska (1738-1789)	María Ana de Austria (1738-1789)
Red (matematika)	Serie matemática
Veterinarska medicina	Veterinaria
Apokrifni tekstovi	Apócrifo (religión)
Kvekeri	Sociedad Religiosa de los Amigos
Zakarpatska oblast	Óblast de Zakarpatia
Česi	Checos
Sitcom	Comedia de situación
UNPROFOR	Fuerza de Protección de las Naciones Unidas
Feldspat	Feldespato
Srp i čekić	Hoz y martillo
Andreas Vesalius	Andrés Vesalio
Hookeov zakon	Ley de elasticidad de Hooke
Subotica	Subotica
Zastava Kostarike	Bandera de Costa Rica
Klasicizam	Clasicismo
Saadi Širazi	Sa'di
Satrap	Sátrapa
Drugi japansko-kineski rat	Segunda guerra sino-japonesa
M16	Fusil M16
Olimpijski plamen	Llama olímpica
Nogometna reprezentacija Južnoafričke Republike	Selección de fútbol de Sudáfrica
Indiana Pacers	Indiana Pacers
Travian	Travian
Egzosfera	Exosfera
Genocid u Srebrenici	Masacre de Srebrenica
Konstancija, kraljica Sicilije	Constanza I de Sicilia
Eshatologija	Escatología
Međunarodni aerodrom Can Tho	Aeropuerto de Cần Thơ
Kees Van Dongen	Kees van Dongen
Gliese 581 c	Gliese 581 c
Mercallijeva skala	Escala sismológica de Mercalli
Aboridžini	Aborigen australiano
Æsiri	Æsir
Gran Concepción	Gran Concepción
110te	Años 110
Matilde Camus	Matilde Camus
110te p. n. e.	Años 110 a. C.
Gentoo	Gentoo Linux
Lernejska Hidra	Hidra de Lerna
Revolver	Revólver
ISDN	Red Digital de Servicios Integrados
Nogometna reprezentacija Ukrajine	Selección de fútbol de Ucrania
Ritam	Ritmo
Funkcionalna grupa	Grupo funcional
Melodija	Melodía
Sputnjik	Programa Sputnik
Kalibar	Calibre (armas de fuego)
Carlos Slim Helú	Carlos Slim
Svjetska meteorološka organizacija	Organización Meteorológica Mundial
Helena Bonham Carter	Helena Bonham Carter
Avogadrov zakon	Ley de Avogadro
DOS	DOS
Logička kola	Puerta lógica
Secure Shell	Secure Shell
Apsida	Ábside
Beaufortova skala	Escala de Beaufort
Zastava Paragvaja	Bandera del Paraguay
Filip V, kralj Španije	Felipe V de España
Edvard V, kralj Engleske	Eduardo V de Inglaterra
Ma'at	Maat
Prijam	Príamo
Osciliranje	Oscilación
Eugenika	Eugenesia
Avarua	Avarua
Jedrenjak	Embarcación de vela
Parvati	Párvati
Šunka	Jamón
Topkapi saraj	Palacio de Topkapi
Grb Poljske	Escudo de Polonia
Mehmed IV	Mehmed IV
Golgota	Calvario
Prividna stvarnost	Realidad virtual
Sarah Jessica Parker	Sarah Jessica Parker
Hercule Poirot	Hércules Poirot
Parodija	Parodia
WYSIWYG	WYSIWYG
Zastava Ruande	Bandera de Ruanda
Šator	Tienda de campaña
Grb Andore	Escudo de Andorra
Zastava Ekvatorijalne Gvineje	Bandera de Guinea Ecuatorial
Zastava Eritreje	Bandera de Eritrea
Grb Japana	Emblema de la flor de crisantemo
Minnesota Timberwolves	Minnesota Timberwolves
Nogometna reprezentacija Mađarske	Selección de fútbol de Hungría
Nogometna reprezentacija Japana	Selección de fútbol de Japón
Atum	Atum
Mrtva priroda	Bodegón
Lofsöngur	Lofsöngur
Poligamija	Poligamia
Filip VI, kralj Francuske	Felipe VI de Francia
Vodik sulfid	Ácido sulfhídrico
Kolaž	Collage
Thomas Edward Lawrence	Thomas Edward Lawrence
Amadou Toumani Touré	Amadou Toumani Touré
Grb Španije	Escudo de España
Edifício Itália	Edificio Italia
Techno	Techno
Ryanair	Ryanair
Glukagon	Glucagón
Svjetsko prvenstvo u nogometu 2018.	Copa Mundial de Fútbol de 2018
Utah Jazz	Utah Jazz
Boca Juniors	Club Atlético Boca Juniors
Abdul Hamid I	Abd-ul-Hamid I
Bjelouška	Natrix natrix
Enrico Caruso	Enrico Caruso
Rastvorljivost	Solubilidad
Skok u dalj	Salto de longitud
Karl Manne Georg Siegbahn	Manne Siegbahn
Površinski napon	Tensión superficial
Pirova pobjeda	Victoria pírrica
Kasandra	Casandra
Matematičar	Matemático
Zastava Liberije	Bandera de Liberia
Pedro Calderón de la Barca	Pedro Calderón de la Barca
Veber	Weber (unidad)
Zastava Tanzanije	Bandera de Tanzania
Zastava Zambije	Bandera de Zambia
Sergej Koroljov	Serguéi Koroliov
Englesko-zanzibarski rat	Guerra anglo-zanzibariana
Drupal	Drupal
Grb Meksika	Escudo Nacional de México
Bombarder	Bombardero
Eterično ulje	Aceite esencial
Kamata	Interés
Robotika	Robótica
Kruna	Corona (tocado)
Artritis	Artritis
Papa Klement III	Clemente III
Drava	Río Drava
Robert Woodrow Wilson	Robert Woodrow Wilson
Opal	Ópalo
Autonomni nervni sistem	Sistema nervioso autónomo
Kotor	Kotor
Zastava Urugvaja	Bandera de Uruguay
Papa Aleksandar II	Alejandro II (papa)
Zastava Gvajane	Bandera de Guyana
Diego Rivera	Diego Rivera
Kikladi	Cícladas
Ivana, kraljica Kastilje	Juana I de Castilla
Juan Antonio Samaranch	Juan Antonio Samaranch
Filogeneza	Filogenia
Ivan III, veliki knez Moskve	Iván III de Rusia
Asurbanipal	Asurbanipal
Janez Drnovšek	Janez Drnovšek
Pomona (čvor)	Pomona (desambiguación)
Pomona (mitologija)	Pomona
Sinovi anarhije	Hijos de la anarquía
Aida (opera)	Aida
Homo (rod)	Homo (género)
Ötzi	Ötzi
Vitantonio Liuzzi	Vitantonio Liuzzi
Pavel Nedvěd	Pavel Nedvěd
Takuma Sato	Takuma Satō
Kazuki Nakajima	Kazuki Nakajima
Sébastien Bourdais	Sébastien Bourdais
Sébastien Buemi	Sébastien Buemi
Mario Andretti	Mario Andretti
Anthony Davidson	Anthony Davidson
British American Racing	British American Racing
Istočna Trakija	Tracia Oriental
Super Aguri F1	Super Aguri F1 Team
Povelja Ujedinjenih naroda	Carta de las Naciones Unidas
Zaporiška oblast	Óblast de Zaporiyia
Sauber	Sauber F1 Team
Slovaci	Pueblo eslovaco
Williams F1	Williams Racing
Almanah	Almanaque
Honda Racing F1	Honda Racing F1
Nelson Piquet	Nelson Piquet
Jarno Trulli	Jarno Trulli
Jaime Alguersuari	Jaime Alguersuari
Velika nagrada Malezije 2009.	Anexo:Gran Premio de Malasia de 2009
Jordan Grand Prix	Jordan Grand Prix
Trumanova doktrina	Doctrina Truman
Keke Rosberg	Keke Rosberg
Velika nagrada Monaka 2011.	Anexo:Gran Premio de Mónaco de 2011
Grb Ermenije	Escudo de Armenia
Sakon Yamamoto	Sakon Yamamoto
Eddie Irvine	Eddie Irvine
Mali nogomet	Fútbol sala
Valencija (hemija)	Valencia (química)
Scott Speed	Scott Speed
Oda Nobunaga	Oda Nobunaga
Christijan Albers	Christijan Albers
HRT F1	HRT F1 Team
Roman Abramovič	Román Abramóvich
Ovca Dolly	Oveja Dolly
Enklava	Enclave
Transformeri (film)	Transformers (película)
Mehmed III	Mehmed III
AH-64 Apache	Boeing AH-64 Apache
Joséphine de Beauharnais	Josefina de Beauharnais
Švicarska garda	Guardia Suiza Pontificia
Justin Wilson	Justin Wilson
Piero Taruffi	Piero Taruffi
Ralph Firman	Ralph Firman
Bobby Charlton	Bobby Charlton
Lotus E20	Lotus E20
Grb Sjedinjenih Američkih Država	Gran Sello de los Estados Unidos
Let iznad kukavičjeg gnijezda (film)	One Flew Over the Cuckoo's Nest
Syngman Rhee	Syngman Rhee
Patrijarh (kršćanstvo)	Patriarca
Grb Finske	Escudo de Finlandia
Star Trek into Darkness	Star Trek: en la oscuridad
Children of Bodom	Children of Bodom
Daniel	Daniel (profeta)
Fetih 1453 (film)	Fetih 1453
Matthew Perry	Matthew Perry (actor)
Ahmedije	Comunidad Ahmadía
Eurosong 1956.	Festival de la Canción de Eurovisión 1956
FIFA Kup konfederacija	Copa FIFA Confederaciones
Ferrari F2012	Ferrari F2012
12. vijek p. n. e.	Siglo XII a. C.
Aldo Moro	Aldo Moro
Menelaj	Menelao
Umjetnik (film)	The Artist
Grb Indije	Emblema nacional de la India
Red Bull RB6	Red Bull RB6
Lavanda	Lavandula
Kalcit	Calcita
Yochanan Vollach	Yochanan Vollach
Timin	Timina
Tokugava Iejasu	Tokugawa Ieyasu
Ekonomski liberalizam	Laissez faire
Jérôme d'Ambrosio	Jérôme d'Ambrosio
Tiago Monteiro	Tiago Monteiro
Zsolt Baumgartner	Zsolt Baumgartner
Ricardo Zonta	Ricardo Zonta
Alex Yoong	Alex Yoong
Velika nagrada Mađarske 2009.	Anexo:Gran Premio de Hungría de 2009
Velika nagrada Kine 2009.	Anexo:Gran Premio de China de 2009
Nogometna reprezentacija Gane	Selección de fútbol de Ghana
Olivier Panis	Olivier Panis
Nogometna reprezentacija Čilea	Selección de fútbol de Chile
Colin Farrell	Colin Farrell
Osman II	Osman II
Reg Parnell	Reg Parnell
Toro Rosso STR7	Toro Rosso STR7
Ferrari F2004	Ferrari F2004
Sulejman II	Suleiman II
Force India VJM05	Force India VJM05
Consalvo Sanesi	Consalvo Sanesi
Mercedes F1 W03	Mercedes F1 W03
HRT F112	HRT F112
McLaren MP4-27	McLaren MP4-27
Pećina Lascaux	Cueva de Lascaux
Mehanika fluida	Mecánica de fluidos
Tiha noć	Noche de paz
Ferrari F2002	Ferrari F2002
Chaim Weizmann	Jaim Weizmann
Red Bull RB1	Red Bull RB1
Filip III, kralj Francuske	Felipe III de Francia
Jamie Carragher	Jamie Carragher
Ostrva Koralnog mora	Islas del Mar del Coral
Renault R27	Renault R27
Nogometna reprezentacija Slovenije	Selección de fútbol de Eslovenia
Ferrari F2001	Ferrari F1-2001
T-34	T-34
Ilja Iljič Mečnikov	Iliá Méchnikov
Sulfat	Sulfato
Heckler & Koch G36	Heckler & Koch G36
Bogoslužje	Liturgia
New Orleans Pelicans	New Orleans Pelicans
Rak jajnika	Cáncer de ovario
Pir	Pirro de Epiro
Williams FW32	Williams FW32
Brawn BGP 001	Brawn BGP 001
Sauber C29	Sauber C29
Mercedes MGP W01	Mercedes MGP W01
120te p. n. e.	Años 120 a. C.
Zastava Ujedinjenih naroda	Bandera de la Organización de las Naciones Unidas
120te	Años 120
Zastava Jamajke	Bandera de Jamaica
Srpski dinar	Dinar serbio
Zastava Katara	Bandera de Catar
Zastava Nikaragve	Bandera de Nicaragua
Bugarski lev	Lev (moneda)
Eol	Eolo
Beşiktaş JK	Beşiktaş Jimnastik Kulübü
Kraljevina Italija	Reino de Italia (1861-1946)
Nehrđajući čelik	Acero inoxidable
Giacomo Leopardi	Giacomo Leopardi
Bugatti Veyron	Bugatti Veyron
Teotihuacan	Teotihuacan
Egzorcizam	Exorcismo
Fucking	Fucking
Samuel L. Jackson	Samuel L. Jackson
Pustinja Karakum	Desierto de Karakum
Giancarlo Fisichella	Giancarlo Fisichella
Avarci	Ávaros caucásicos
Daniel Alves	Daniel Alves
Mercedes GP	Mercedes AMG F1 Team
Renault F1	Renault F1 Team
Bernie Ecclestone	Bernie Ecclestone
Ajant	Áyax el Grande
Antônio Pizzonia	Antônio Pizzonia
Katana	Katana
Nintendo Entertainment System	Nintendo Entertainment System
Juan Pablo Montoya	Juan Pablo Montoya
Renault R30	Renault R30
Luca Badoer	Luca Badoer
Alan Jones (automobilist)	Alan Jones
Renault R26	Renault R26
Svjetska izložba	Exposición Universal
Spyker F1	Spyker F1 Team
Spisak staza Formule 1	Anexo:Circuitos de Fórmula 1
Jody Scheckter	Jody Scheckter
Marc Gené	Marc Gené
Lucas di Grassi	Lucas Di Grassi
Veselin Topalov	Veselin Topalov
GNK Dinamo Zagreb	Građanski Nogometni Klub Dinamo Zagreb
Hooverova brana	Presa Hoover
Evropsko prvenstvo u nogometu 1960.	Eurocopa 1960
David Coulthard	David Coulthard
Kradljivci bicikla	Ladri di biciclette
Nelson Piquet, Jr.	Nelson Piquet, Jr.
Mika Häkkinen	Mika Häkkinen
Jacques Villeneuve	Jacques Villeneuve
Emerson Fittipaldi	Emerson Fittipaldi
Spisak vozača u Formuli 1	Anexo:Pilotos de Fórmula 1
Velika nagrada Monaka 2012.	Anexo:Gran Premio de Mónaco de 2012
Rezonanca	Resonancia (mecánica)
Velika nagrada Evrope 2012.	Anexo:Gran Premio de Europa de 2012
Ekološka niša	Nicho ecológico
Kuća slavnih Formule 1	Campeonato Mundial de Pilotos de Fórmula 1
Turska lira	Lira turca
Katakomba	Catacumbas
Renault R29	Renault R29
Karun Chandhok	Karun Chandhok
Pretor	Pretor
Velika nagrada Turske 2010.	Anexo:Gran Premio de Turquía de 2010
Velika nagrada Japana 2010.	Anexo:Gran Premio de Japón de 2010
Velika nagrada Evrope 2010.	Anexo:Gran Premio de Europa de 2010
Velika nagrada Monaka 2010.	Anexo:Gran Premio de Mónaco de 2010
Velika nagrada Singapura 2009.	Anexo:Gran Premio de Singapur de 2009
Papa Klement IV	Clemente IV
Velika nagrada Evrope 2009.	Anexo:Gran Premio de Europa de 2009
Velika nagrada Koreje 2010.	Anexo:Gran Premio de Corea del Sur de 2010
Velika nagrada Velike Britanije 2010.	Anexo:Gran Premio de Gran Bretaña de 2010
Poliedar	Poliedro
Velika nagrada Malezije 2010.	Anexo:Gran Premio de Malasia de 2010
Velika nagrada Singapura 2010.	Anexo:Gran Premio de Singapur de 2010
Peptični ulkus	Úlcera péptica
Velika nagrada Italije 2010.	Anexo:Gran Premio de Italia de 2010
Velika nagrada Španije 2010.	Anexo:Gran Premio de España de 2010
Bohrov model atoma	Modelo atómico de Bohr
Velika nagrada Kine 2010.	Anexo:Gran Premio de China de 2010
Velika nagrada Mađarske 2010.	Anexo:Gran Premio de Hungría de 2010
Tupoljev Tu-154	Túpolev Tu-154
Enrique Bernoldi	Enrique Bernoldi
Golman	Guardameta
FK Šahtar Donjeck	FK Shajtar Donetsk
Pokojni (film)	The Departed
Cristiano da Matta	Cristiano da Matta
George Town (Kajmanska ostrva)	George Town (Islas Caimán)
Allan McNish	Allan McNish
Cooper Car Company	Cooper Car Company
Velika nagrada Španije 2012.	Anexo:Gran Premio de España de 2012
Mandriva Linux	Mandriva
FK Crvena zvezda	Estrella Roja de Belgrado
Velika nagrada Malezije 2012.	Anexo:Gran Premio de Malasia de 2012
Velika nagrada Kine 2012.	Anexo:Gran Premio de China de 2012
Lotus F1 Team	Lotus F1 Team
Bitka kod Midwaya	Batalla de Midway
Luigi Fagioli	Luigi Fagioli
Nikoljsk	Nikolsk (óblast de Vólogda)
Velika nagrada Monaka 1950	Anexo:Gran Premio de Mónaco de 1950
Spisak španskih kraljeva	Anexo:Reyes de España
Midland F1 Racing	Midland F1 Racing
Jaguar Racing	Jaguar Racing
Napuljska kraljevina	Reino de Nápoles
Dakija	Dacia
Mika Salo	Mika Salo
Nicolas Kiesa	Nicolas Kiesa
Velika nagrada Italije 2012.	Anexo:Gran Premio de Italia de 2012
Robert Doornbos	Robert Doornbos
Brazilski real	Real brasileño
Jos Verstappen	Jos Verstappen
Velika nagrada Velike Britanije 2012.	Anexo:Gran Premio de Gran Bretaña de 2012
Velika nagrada Japana 2012.	Anexo:Gran Premio de Japón de 2012
Ferrari F10	Ferrari F10
Franck Montagny	Franck Montagny
Grb Bugarske	Escudo de Bulgaria
Velika nagrada Mađarske 2012.	Anexo:Gran Premio de Hungría de 2012
Velika nagrada Singapura 2012.	Anexo:Gran Premio de Singapur de 2012
Super Aguri SA08	Super Aguri SA08
Marussia F1 Team	Marussia F1 Team
Ferrari F2008	Ferrari F2008
Booleova algebra	Álgebra de Boole
Grb Slovenije	Escudo de Eslovenia
Gianmaria Bruni	Gianmaria Bruni
Yuji Ide	Yuji Ide
Zastava Sejšela	Bandera de las Seychelles
Računarska arhitektura	Arquitectura de computadoras
Grb Rumunije	Escudo de Rumania
Simca-Gordini	Gordini
Mary Cassatt	Mary Cassatt
Louis Chiron	Louis Chiron
Fizikalne konstante	Constante física
US F1 Team	US F1
Analgetik	Analgésico
Drvorez	Xilografía
Čulo	Sentido (percepción)
Velika nagrada Rusije	Gran Premio de Rusia
Ferrari 150° Italia	Ferrari 150º Italia
Mercedes MGP W02	Mercedes MGP W02
Virgin MVR-02	Virgin MVR-02
Lotus T128	Lotus T128
Force India VJM04	Force India VJM04
Cetinje	Cetiña
McLaren MP4-26	McLaren MP4-26
Weddellovo more	Mar de Weddell
Hispania F111	Hispania F111
Red Bull RB7	Red Bull RB7
Renault R31	Renault R31
Printana ploča (elektrotehnika)	Circuito impreso
Toro Rosso STR6	Toro Rosso STR6
Sauber C30	Sauber C30
Ferrari F60	Ferrari F60
Gaussov zakon	Ley de Gauss
Ferrari F2007	Ferrari F2007
Ferrari F2005	Ferrari F2005
Bajonet	Bayoneta
Renault R28	Renault R28
Williams FW33	Williams FW33
Grob	Sepultura
Cisco Systems	Cisco Systems
Metod radiougljika	Datación por radiocarbono
Joseph Pulitzer	Joseph Pulitzer
Autokratija	Autocracia
CMOS	Complementary metal oxide semiconductor
Minimalizam	Minimalismo
Muhamed El-Idrisi	Al-Idrisi
Puhački instrumenti	Instrumento de viento
Afera Dreyfus	Caso Dreyfus
Anastazije I, bizantijski car	Anastasio I (emperador)
Sauber C31	Sauber C31
Caterham CT01	Caterham CT01
Williams FW34	Williams FW34
Marussia MR01	Marussia MR01
Honda RA108	Honda RA108
Minardi PS04B	Minardi PS04
Virgin VR-01	Virgin VR-01
Toro Rosso STR5	Toro Rosso STR5
Force India VJM03	Force India VJM03
Hispania F110	Hispania F110
Red Bull RB5	Red Bull RB5
BMW Sauber F1.09	BMW Sauber F1.09
Toyota TF102	Toyota TF102
Geometrijska progresija	Progresión geométrica
Red Bull RB2	Red Bull RB2
Lotus T127	Lotus T127
McLaren MP4-25	McLaren MP4-25
Biblos	Biblos
Zastava Tajvana	Bandera de la República de China
Zastava Mauricijusa	Bandera de Mauricio
Zastava Salvadora	Bandera de El Salvador
Green Point stadion	Estadio de Ciudad del Cabo
Red Bull RB3	Red Bull RB3
Gradijent	Gradiente
Red Bull RB4	Red Bull RB4
Vänern	Lago Vänern
Disaharidi	Disacárido
Ice Cube	Ice Cube
Red Bull Racing	Red Bull Racing
Jednjak	Esófago
Max Euwe	Max Euwe
Paul Erdős	Paul Erdős
Kvas	Kvas
Art Deco	Art déco
Zabava	Entretenimiento
Bubnjić	Tímpano
Poluprečnik	Radio (geometría)
Brestska oblast	Provincia de Brest
Regent	Regencia (política)
Mihrab	Mihrab
Electronic Arts	Electronic Arts
Univerzitet Al Azhar	Universidad de al-Azhar
Ron Weasley	Ron Weasley
Caterham F1 Team	Caterham F1 Team
Hermione Granger	Hermione Granger
Flash memorija	Memoria flash
Hogwarts	Colegio Hogwarts de Magia y Hechicería
Indeks prelamanja	Índice de refracción
BMW Sauber F1.08	BMW Sauber F1.08
Inovacija	Innovación
Dizelski motor	Motor diésel
Arrows	Arrows Grand Prix International
Budva	Budva
Transparency International	Transparencia Internacional
Poluhordati	Hemichordata
Osciloskop	Osciloscopio
Filippo Brunelleschi	Filippo Brunelleschi
École nationale de l'aviation civile	École nationale de l'aviation civile
Orfej	Orfeo
Knjiga mrtvih	Libro de los Muertos
Džozer	Zoser
Herpetologija	Herpetología
Madeleine Albright	Madeleine Albright
Tetrarhija	Tetrarquía
Malteška lira	Lira maltesa
Skrotum	Escroto
Zastava Kajmanskih ostrva	Bandera de las Islas Caimán
Tevhid	Tawhid
Nogometna reprezentacija Slovačke	Selección de fútbol de Eslovaquia
Rozeta	Rosetón
Cyberpunk	Ciberpunk
Boeing B-52	Boeing B-52 Stratofortress
Agorafobija	Agorafobia
Tomaso Albinoni	Tomaso Albinoni
V-2	Cohete V2
Tajna zamka Chimneys	El secreto de Chimneys
Aqua regia	Agua regia
29. vijek p. n. e.	Siglo XXIX a. C.
Tuzla	Tuzla
Kalifornijski univerzitet u Los Angelesu	Universidad de California en Los Ángeles
Centimetar	Centímetro
Razarač	Destructor
Murat IV	Murad IV
United Airlines	United Airlines
Abdul Medžid I	Abdülmecit I
Ždrijelo	Faringe
Milimetar	Milímetro
Mahmud II	Mahmut II
Mustafa I	Mustafa I
Kantata	Cantata
Dojenje	Lactancia materna
Karlo IV, kralj Francuske	Carlos IV de Francia
Kibla	Alquibla
Moskva (rijeka)	Río Moscova
13. arondisman (Pariz)	XIII Distrito de París
Alfred Sisley	Alfred Sisley
Nogometna reprezentacija Obale Slonovače	Selección de fútbol de Costa de Marfil
Tempera	Pintura al temple
MMORPG	Videojuego de rol multijugador masivo en línea
Biotop	Biotopo
Katoda	Cátodo
Vezir	Visir
Hopliti	Hoplita
Centimani	Hecatónquiros
Struktura podataka	Estructura de datos
Stadion Moses Mabhida	Estadio Moses Mabhida
13. vijek p. n. e.	Siglo XIII a. C.
Nogometna reprezentacija Kameruna	Selección de fútbol de Camerún
Villa Park	Villa Park
Dušnik	Tráquea
Grb Ostrva Norfolka	Escudo de la Isla Norfolk
Vitamin D	Vitamina D
Skenirajući tunelski mikroskop	Microscopio de efecto túnel
Opsada Sarajeva	Sitio de Sarajevo
FK Dnjipro Dnjipropetrovsk	FC Dnipro Dnipropetrovsk
Tunel efekat	Efecto túnel
Fobija	Fobia
Mikroprogram	Microcódigo
Boyle-Mariotteov zakon	Ley de Boyle-Mariotte
Trioda	Triodo
Lord Voldemort	Lord Voldemort
Elektroda	Electrodo
Ferrari 288 GTO	Ferrari 288 GTO
Pentoda	Pentodo
DBMS	Sistema de gestión de bases de datos
NGC 4559	NGC 4559
NGC 7793	NGC 7793
Spirit	Spirit
Hunspell	Hunspell
Subdukcija	Subducción
Pčelarstvo	Apicultura
PFK CSKA Moskva	PFC CSKA Moscú
Konačni automat	Autómata finito
Supertramp	Supertramp
Arapski brojevi	Números arábigos
Recesija	Recesión
Kvantni računar	Computación cuántica
Sulejman Veličanstveni (serija)	Muhteşem Yüzyıl
Andrej Markov	Andréi Márkov
Imnos eis tin Eleftherian	Imnos eis tin Eleftherían
Pet temelja Islama	Pilares del islam
Severus Snape	Severus Snape
Piroliza	Pirólisis
Svjetsko prvenstvo u nogometu 2010.	Copa Mundial de Fútbol de 2010
Render (računarska grafika)	Renderización
Polimerazna lančana reakcija	Reacción en cadena de la polimerasa
Subatomske čestice	Partícula subatómica
Drugi zakon termodinamike	Segundo principio de la termodinámica
Pascalov trougao	Triángulo de Pascal
DNK računarstvo	Computación basada en ADN
Stalaktit	Estalactita
Granična vrijednost	Límite matemático
Asocijativnost	Asociatividad (álgebra)
Marsovi prirodni sateliti	Satélites de Marte
Bob	Bobsleigh
Fidija	Fidias
Boris Spaski	Borís Spaski
Zemlje u razvoju	País en vías de desarrollo
Frodo Baggins	Frodo Bolsón
Aluminij-oksid	Alúmina
M72 LAW	M72 LAW
Anticiklona	Anticiclón
Rubeus Hagrid	Rubeus Hagrid
Bajkonur	Cosmódromo de Baikonur
Gandalf	Gandalf
Amazonija	Amazonia
Elektromagnetno polje	Campo electromagnético
Nefrologija	Nefrología
170te	Años 170
Maicon Sisenando	Maicon Douglas Sisenando
Andrea Palladio	Andrea Palladio
.biz	.biz
Dijagnoza	Diagnóstico médico
Apstraktni ekspresionizam	Expresionismo abstracto
Vudu	Vudú
Biometrija	Biometría
Svjetska organizacija za intelektualno vlasništvo	Organización Mundial de la Propiedad Intelectual
Hidraulika	Hidráulica
Statika fluida	Hidrostática
Fosfat	Fosfato
Halal	Halal
Magnetni fluks	Flujo magnético
Molly	Poecilia sphenops
Kalij-nitrat	Nitrato de potasio
Državno područje	Territorio nacional
Bjeloglavi sup	Gyps fulvus
Antanta	Triple Entente
Makedonski denar	Denar macedonio
Astigmatizam oka	Astigmatismo
Induktivnost	Inductancia
Eratostenovo sito	Criba de Eratóstenes
Transkripcija (genetika)	Transcripción genética
Stjepan I, kralj Ugarske	Esteban I de Hungría
Prvi balkanski rat	Primera Guerra de los Balcanes
Standardna atmosfera	Atmósfera (unidad)
Peter Sellers	Peter Sellers
Fuleren	Fullereno
Termosfera	Termosfera
Sabirnica	Bus (informática)
Parafilija	Parafilia
Šok (medicina)	Choque circulatorio
Centar @@@u0026Georges Pompidou"	Centro Pompidou
Nekroza	Necrosis
Bacanje koplja	Lanzamiento de jabalina
Arija	Aria
Sololá (departman)	Sololá
Gothic metal	Metal gótico
Izolator	Aislamiento eléctrico
90te p. n. e.	Años 90 a. C.
Vin Diesel	Vin Diesel
Kosovska Mitrovica	Kosovska Mitrovica
Zastava Gvatemale	Bandera de Guatemala
Opsesivno-kompulzivni poremećaj	Trastorno obsesivo-compulsivo
Vektorski proizvod	Producto vectorial
Parobrod	Barco de vapor
Najamnik	Mercenario
Guppy	Poecilia reticulata
Diofant	Diofanto de Alejandría
Morfologija	Morfología
Španska groznica	Pandemia de gripe de 1918
Freeware	Freeware
La Liga 1992/1993.	Primera División de España 1992/93
Antonov An-225	Antonov An-225
Razum	Razón
Centriole	Centriolo
454. p. n. e.	454 a. C.
Apatit	Apatita
Larisa (grad)	Larisa
Galon	Galón
Eja	Eos
Citozin	Citosina
Leksikologija	Lexicología
Kotromanići	Dinastía Kotromanić
Dari jezik	Persa dari
Red feniksa	Orden del Fénix
Biafra	Biafra
Monetarna politika	Política monetaria
Barel	Barril (unidad)
Mohačka bitka	Batalla de Mohács
David Gilmour	David Gilmour
Eleonora, vojvotkinja Akvitanije	Leonor de Aquitania
Automat (oružje)	Subfusil
Domaća perad	Ave de corral
Bitka	Batalla
OpenGL	OpenGL
Wels	Wels
Makromolekula	Macromolécula
Jugoslavenska radiotelevizija	Radio Televisión Yugoslava
Soulfly	Soulfly
Sulejmanija džamija	Mezquita de Süleymaniye
Periferija	Periférico (informática)
Intervju	Entrevista periodística
Ilustracija	Ilustración (diseño gráfico)
Atomizam	Atomismo
Nanometar	Nanómetro
Kickboxing	Kick boxing
15. vijek p. n. e.	Siglo XV a. C.
Wystan Hugh Auden	Wystan Hugh Auden
Giambattista Vico	Giambattista Vico
Vesta (mitologija)	Vesta (mitología)
Copa América	Copa América
Liker	Licor
Kopnena mina	Mina terrestre
Monizam	Monismo
Džojstik	Palanca de mando
Aurora (mitologija)	Aurora (mitología)
Rupi	Rupia
Bitka kod Salamine	Batalla de Salamina
Mihail Botvinik	Mijaíl Botvínnik
Sto godina samoće	Cien años de soledad
Slovačka kruna	Corona eslovaca
Henrik I, kralj Francuske	Enrique I de Francia
Robert II, kralj Francuske	Roberto II de Francia
Reynoldsov broj	Número de Reynolds
GNU Compiler Collection	GNU Compiler Collection
Silikat	Silicato
HD DVD	HD DVD
Australijska antarktička teritorija	Territorio Antártico Australiano
Ija (mitologija)	Ío (mitología)
Seabiscuit	Seabiscuit
Alhemičar (knjiga)	El alquimista (novela)
Jean Anouilh	Jean Anouilh
Waterloo (Belgija)	Waterloo (Bélgica)
Lisa Kudrow	Lisa Kudrow
Kareem Abdul-Jabbar	Kareem Abdul-Jabbar
Eksplozija	Explosión
Protekcionizam	Proteccionismo
FK Dinamo Kijev	FC Dinamo de Kiev
A raketni projekat	A1 (cohete)
Japanska aeronautička i svemirska istraživačka agencija	Agencia Japonesa de Exploración Aeroespacial
Speleologija	Espeleología
